region,year_start,year_end,glacier_mass_at_start,glacier_mass_error_at_start,annual_change_gt,annual_change_error,relative_change,relative_change_error,relative_change_pct,relative_change_error_pct
Arctic Canada north,2016,2017,23574.394294440826,6264.2299018042295,-24.18813350213283,10.667766016672696,-0.001026034145353916,0.0005283011883231394,-0.10260341453539161,0.05283011883231394
Arctic Canada north,2017,2018,23550.206160938695,6264.238985215204,6.945037312449323,10.1698508645907,0.0002949034613534992,0.0004389037437354857,0.02949034613534992,0.04389037437354857
Arctic Canada north,2018,2019,23557.151198251144,6264.247240471645,14.803773171172445,10.16628960815724,0.0006284194997343932,0.00046278252141896504,0.06284194997343931,0.04627825214189651
Arctic Canada north,2019,2020,23571.954971422318,6264.255489936614,-58.8923231836455,11.265762722417737,-0.0024984064009558886,0.0008180773876724296,-0.24984064009558887,0.08180773876724295
Arctic Canada north,2020,2021,23513.062648238672,6264.265620215248,-54.56558148027142,10.682792272718984,-0.002320649687222215,0.00076724447435079,-0.23206496872222152,0.076724447435079
Arctic Canada north,2021,2022,23458.497066758402,6264.274729181461,-2.239494795578432,10.465258776084385,-9.546625213052898e-05,0.0004468458335150905,-0.009546625213052898,0.04468458335150905
Arctic Canada north,2022,2023,23456.257571962822,6264.283470940848,-37.476242418283874,12.149010669089307,-0.0015977076608793335,0.0006710644642289339,-0.15977076608793336,0.06710644642289339
Arctic Canada north,2023,2024,23418.781329544538,6264.295251882924,-44.019049041281086,17.25111324799982,-0.001879647297690413,0.000891867364511175,-0.1879647297690413,0.08918673645111751
Arctic Canada south,2000,2001,7648.0,1981.0,-31.828658494953373,19.01202496888099,-0.004161696978942648,0.0027095442951170705,-0.4161696978942648,0.27095442951170706
Arctic Canada south,2001,2002,7616.171341505046,1981.0912288669135,-22.03994632267151,16.849655046641296,-0.002893835410787404,0.002336902188638689,-0.2893835410787404,0.2336902188638689
Arctic Canada south,2002,2003,7594.131395182375,1981.1628827455377,-5.5967058673044985,15.24414578075768,-0.0007369777497996652,0.002016545106511589,-0.07369777497996652,0.20165451065115889
Arctic Canada south,2003,2004,7588.534689315071,1981.2215302558152,-8.486024053557571,8.946814501292303,-0.001118269125857222,0.0012146027317295207,-0.11182691258572221,0.12146027317295206
Arctic Canada south,2004,2005,7580.048665261514,1981.241731197613,-1.4671494901073976,8.59092279276655,-0.00019355409904308056,0.0011344883989693683,-0.019355409904308056,0.11344883989693683
Arctic Canada south,2005,2006,7578.581515771406,1981.2603567914405,-24.2248536106406,8.725038571651284,-0.003196489153046315,0.0014225874548041836,-0.3196489153046315,0.14225874548041836
Arctic Canada south,2006,2007,7554.356662160765,1981.279568281928,-17.097984159188556,8.645932099210997,-0.002263327629847177,0.0012892770560365197,-0.2263327629847177,0.12892770560365197
Arctic Canada south,2007,2008,7537.258678001576,1981.2984328044292,-33.1540408077942,8.83618271629957,-0.004398686873326821,0.0016466111748416456,-0.43986868733268214,0.16466111748416457
Arctic Canada south,2008,2009,7504.104637193782,1981.3181364834581,-37.1628977737753,8.797203770357678,-0.004952342693834377,0.001756154719689024,-0.49523426938343773,0.1756154719689024
Arctic Canada south,2009,2010,7466.941739420006,1981.3376665153419,-36.847830118826685,8.868505347550203,-0.004934795449694889,0.0017678418173692212,-0.49347954496948887,0.17678418173692212
Arctic Canada south,2010,2011,7430.093909301179,1981.3575142158368,-29.970014139117,9.346079604885425,-0.004033598297001305,0.0016550538983721073,-0.4033598297001305,0.16550538983721072
Arctic Canada south,2011,2012,7400.123895162063,1981.3795568602047,-41.75154929339208,9.168044648899084,-0.005642006794060267,0.001953696658878222,-0.5642006794060267,0.1953696658878222
Arctic Canada south,2012,2013,7358.372345868671,1981.4007674840104,-38.5652621599766,9.021169077331509,-0.005241004443275953,0.0018693977367962838,-0.5241004443275953,0.18693977367962838
Arctic Canada south,2013,2014,7319.807083708694,1981.42130373067,-9.379093521828558,8.627619895231184,-0.001281330698277979,0.0012286417555886708,-0.1281330698277979,0.12286417555886708
Arctic Canada south,2014,2015,7310.427990186866,1981.4400870838372,-14.425387850746011,8.662105003298494,-0.00197326173927298,0.0013000129283761098,-0.197326173927298,0.13000129283761097
Arctic Canada south,2015,2016,7296.00260233612,1981.4590207132453,-27.71112564848519,8.874598208655275,-0.003798124419474894,0.0015948464102474645,-0.3798124419474894,0.15948464102474644
Arctic Canada south,2016,2017,7268.291476687635,1981.4788944773695,-29.15938862497677,8.997741085196106,-0.004011862859174372,0.0016518818339913805,-0.4011862859174372,0.16518818339913804
Arctic Canada south,2017,2018,7239.132088062658,1981.4993233922373,-6.698300058839619,8.503286781702817,-0.0009252904874998935,0.0012016226548561488,-0.09252904874998935,0.12016226548561487
Arctic Canada south,2018,2019,7232.433788003818,1981.5175685544616,-1.1632489212322985,8.567773169735982,-0.00016083782518157833,0.0011854513859557228,-0.016083782518157834,0.11854513859557228
Arctic Canada south,2019,2020,7231.270539082586,1981.536091325887,-50.54712713038396,10.165852904921715,-0.006990075514004591,0.0023759729276752366,-0.6990075514004591,0.23759729276752367
Arctic Canada south,2020,2021,7180.723411952202,1981.5621680362083,-35.23772265203272,9.16363701489153,-0.004907266389536754,0.001860744503824179,-0.4907266389536754,0.1860744503824179
Arctic Canada south,2021,2022,7145.485689300169,1981.5833563177953,1.5608686349126528,8.899877803175794,0.00021844122328170597,0.0012469968274335563,0.021844122328170595,0.12469968274335563
Arctic Canada south,2022,2023,7147.046557935081,1981.6033422106982,-26.803353366935987,10.423143011124177,-0.0037502698701713773,0.0017911124722508832,-0.3750269870171377,0.1791112472250883
Arctic Canada south,2023,2024,7120.243204568145,1981.6307546490189,-24.485635912166988,12.66816791489078,-0.003438876342939761,0.0020202609939891647,-0.34388763429397606,0.20202609939891647
Greenland periphery,2000,2001,12525.0,3249.0,-41.2912682002374,58.14795528438563,-0.0032967080399391134,0.004720656576390171,-0.32967080399391135,0.4720656576390171
Greenland periphery,2001,2002,12483.708731799763,3249.5203007065143,-30.259115172023737,34.40693590362891,-0.002423888270874557,0.00282744260101378,-0.2423888270874557,0.282744260101378
Greenland periphery,2002,2003,12453.449616627739,3249.7024512933535,-4.633022444104562,34.04614316389751,-0.000372027236366588,0.002735595585045448,-0.0372027236366588,0.2735595585045448
Greenland periphery,2003,2004,12448.816594183634,3249.8807919378164,21.19402971840975,32.97931816599432,0.0017024935308559432,0.0026862169061403905,0.17024935308559433,0.26862169061403907
Greenland periphery,2004,2005,12470.010623902044,3250.0481222949707,-21.61789893283536,32.04279733381595,-0.0017335910597701487,0.00260900956120044,-0.17335910597701487,0.260900956120044
Greenland periphery,2005,2006,12448.39272496921,3250.206076250249,-73.56189179697199,32.43937331644711,-0.0059093485739263535,0.0030284144080369047,-0.5909348573926354,0.30284144080369046
Greenland periphery,2006,2007,12374.830833172238,3250.367956252831,-11.901237733591891,31.784423148203988,-0.0009617293273770803,0.002580865327449621,-0.09617293273770804,0.2580865327449621
Greenland periphery,2007,2008,12362.929595438647,3250.5233579517726,-54.51899453837374,31.52191269045421,-0.0044098766491793935,0.002800963369155166,-0.44098766491793934,0.2800963369155166
Greenland periphery,2008,2009,12308.410600900273,3250.6761960505587,-31.569572236755583,31.10083677864067,-0.0025648780545594156,0.0026160183740143402,-0.2564878054559416,0.261601837401434
Greenland periphery,2009,2010,12276.841028663517,3250.824971237003,-44.34081127000205,31.25895903949679,-0.0036117443539813504,0.0027198586869456665,-0.36117443539813504,0.27198586869456665
Greenland periphery,2010,2011,12232.500217393515,3250.9752561559576,-63.50411891699192,31.72351046941193,-0.0051914259381491586,0.0029375484753998513,-0.5191425938149159,0.29375484753998515
Greenland periphery,2011,2012,12168.996098476524,3251.1300338889546,-73.61889642826725,30.440425465101285,-0.006049709921222166,0.002978204634912583,-0.6049709921222166,0.2978204634912583
Greenland periphery,2012,2013,12095.377202048257,3251.27253806218,-45.04805361014524,30.60922366116791,-0.0037244025430241815,0.0027214839972553324,-0.37244025430241817,0.27214839972553323
Greenland periphery,2013,2014,12050.329148438112,3251.4166206948057,-37.84487762507106,29.86548229667335,-0.0031405679595047638,0.0026192574635909233,-0.31405679595047636,0.2619257463590923
Greenland periphery,2014,2015,12012.48427081304,3251.5537806352277,2.5817383158773253,29.81869955577704,0.00021492126505007992,0.002482990744571517,0.02149212650500799,0.2482990744571517
Greenland periphery,2015,2016,12015.066009128917,3251.690505445812,-9.433257622014974,29.670775706494453,-0.0007851190842270601,0.002478588596655016,-0.07851190842270601,0.2478588596655016
Greenland periphery,2016,2017,12005.632751506902,3251.8258714355334,-53.45383656825312,29.42922714128744,-0.004452396443789586,0.0027318782264047245,-0.4452396443789586,0.2731878226404724
Greenland periphery,2017,2018,11952.17891493865,3251.9590368803233,7.709968424686927,29.677298979337728,0.0006450680231242592,0.0024891984823404616,0.06450680231242592,0.24891984823404617
Greenland periphery,2018,2019,11959.888883363337,3252.0944512148335,12.001662332086804,30.323396520363502,0.0010034927957216706,0.002550065500718247,0.10034927957216705,0.2550065500718247
Greenland periphery,2019,2020,11971.890545695423,3252.235819862828,-73.00240051873962,29.982633840146075,-0.006097817236141383,0.003002688264120067,-0.6097817236141383,0.3002688264120067
Greenland periphery,2020,2021,11898.888145176685,3252.3740231300017,-39.04193946889865,30.614652227436416,-0.0032811418169961222,0.0027247298891024427,-0.3281141816996122,0.27247298891024424
Greenland periphery,2021,2022,11859.846205707787,3252.518108060559,-52.79326670883994,30.855775976776048,-0.004451429284422941,0.002873877464786255,-0.4451429284422941,0.2873877464786255
Greenland periphery,2022,2023,11807.052938998946,3252.6644650459975,-46.25762631952477,57.29462709790465,-0.0039177961307122495,0.004971154076583584,-0.39177961307122494,0.49711540765835843
Greenland periphery,2023,2024,11760.795312679422,3253.1690390244485,-86.27339719312873,57.41429456246441,-0.007335677128919724,0.005286748870697581,-0.7335677128919724,0.5286748870697581
Iceland,2000,2001,3372.0,880.0,-12.119282301800888,9.310404630398684,-0.0035940932093122446,0.002916059402335205,-0.35940932093122446,0.2916059402335205
Iceland,2001,2002,3359.880717698199,880.0492506867906,-7.880169982482089,8.367888437940389,-0.0023453719475733854,0.002565177588791385,-0.23453719475733853,0.2565177588791385
Iceland,2002,2003,3352.000547715717,880.0890325366471,-6.477842569043585,8.36938280349822,-0.001932530283581854,0.002547866503511421,-0.1932530283581854,0.2547866503511421
Iceland,2003,2004,3345.522705146673,880.1288267974201,-13.226291076562983,6.088712128121142,-0.003953430373141982,0.002096178240966808,-0.3953430373141982,0.20961782409668078
Iceland,2004,2005,3332.29641407011,880.1498873346416,-15.987179419707129,5.99819936892382,-0.004797646257458886,0.0022013263948432523,-0.4797646257458886,0.22013263948432524
Iceland,2005,2006,3316.309234650403,880.1703258863319,-15.450873871967536,6.0079084461037215,-0.004659057035613366,0.002193405343168078,-0.4659057035613366,0.2193405343168078
Iceland,2006,2007,3300.858360778436,880.1908301810173,-6.918354403676182,5.999031661951444,-0.0020959258615521567,0.001901409219097994,-0.20959258615521567,0.1901409219097994
Iceland,2007,2008,3293.9400063747594,880.2112734540666,-10.334411364747451,5.992230026517656,-0.003137401210935012,0.0020030612209240126,-0.3137401210935012,0.20030612209240126
Iceland,2008,2009,3283.6055950100117,880.2316699235039,-11.515369917058456,6.043201735721196,-0.00350692846137124,0.002066619473668741,-0.35069284613712404,0.2066619473668741
Iceland,2009,2010,3272.0902250929535,880.2524143809768,-2.9374468586318327,6.003653475507725,-0.0008977279526417661,0.001850632568365316,-0.08977279526417661,0.1850632568365316
Iceland,2010,2011,3269.1527782343214,880.2728877334533,-30.63731167132132,6.136665909617718,-0.009371636552228868,0.003145083076000966,-0.9371636552228868,0.31450830760009657
Iceland,2011,2012,3238.5154665630002,880.2942778111643,-8.189141762992667,5.100400734518575,-0.0025286715001190687,0.001718375152569275,-0.25286715001190685,0.1718375152569275
Iceland,2012,2013,3230.3263248000076,880.3090534776591,-6.796645559090764,5.067236920459668,-0.00210401206432652,0.0016701511916035053,-0.210401206432652,0.16701511916035053
Iceland,2013,2014,3223.5296792409167,880.3236373770388,-1.841311036856554,4.978535555370219,-0.0005712095808251251,0.001552294029359343,-0.05712095808251251,0.1552294029359343
Iceland,2014,2015,3221.68836820406,880.337714937294,-3.320306207595209,5.065130682758505,-0.0010306106078925702,0.0015972206943057634,-0.10306106078925702,0.15972206943057635
Iceland,2015,2016,3218.368061996465,880.3522862410534,6.969062312583269,5.069503127034173,0.002165402520263676,0.001682864864926717,0.21654025202636762,0.1682864864926717
Iceland,2016,2017,3225.3371243090482,880.3668824710552,-8.874125262517493,5.087582446639774,-0.0027513791335591203,0.0017470336157086623,-0.27513791335591203,0.17470336157086622
Iceland,2017,2018,3216.462999046531,880.3815827508865,-2.088827327397081,4.983430441185526,-0.0006494174899621978,0.0015595142943688452,-0.06494174899621978,0.15595142943688453
Iceland,2018,2019,3214.3741717191338,880.3956870782127,-1.3218772112160089,5.069432087275889,-0.00041123937058921593,0.0015811302921820809,-0.041123937058921596,0.15811302921820808
Iceland,2019,2020,3213.052294507918,880.4102821796243,-10.104679798740069,5.126351603463311,-0.003144884948188374,0.0018133198723870618,-0.3144884948188374,0.18133198723870617
Iceland,2020,2021,3202.9476147091777,880.4252066180114,-9.140112202280346,6.022850703712587,-0.0028536564757741917,0.002037459079714238,-0.28536564757741917,0.2037459079714238
Iceland,2021,2022,3193.8075025068974,880.4458070653567,-12.546547907083468,6.130173165829964,-0.003928398282374681,0.002203827868807878,-0.39283982823746816,0.22038278688078777
Iceland,2022,2023,3181.260954599814,880.4671477130821,1.975963970068084,6.617995812759047,0.000621126024638444,0.0020873965842839078,0.0621126024638444,0.20873965842839076
Iceland,2023,2024,3183.236918569882,880.492019311128,-10.314387865321638,9.371491575966754,-0.003240219980219234,0.0030774152345130934,-0.3240219980219234,0.30774152345130934
Svalbard and Jan Mayen,2000,2001,6507.0,1675.0,5.85973224228223,11.083688554617016,0.0009005274692304026,0.001719049627441402,0.09005274692304026,0.17190496274414022
Svalbard and Jan Mayen,2001,2002,6512.859732242282,1675.0366706887273,-11.143703096330642,10.105549871997376,-0.001711030722980737,0.0016128260170657207,-0.1711030722980737,0.16128260170657208
Svalbard and Jan Mayen,2002,2003,6501.716029145951,1675.0671539643392,-10.250925533265024,9.845739411238746,-0.0015766492241912878,0.0015678620336420195,-0.15766492241912877,0.15678620336420196
Svalbard and Jan Mayen,2003,2004,6491.465103612686,1675.096089445243,-16.59267211556013,7.089062030575299,-0.002556075069451707,0.0012757917564844986,-0.2556075069451707,0.12757917564844987
Svalbard and Jan Mayen,2004,2005,6474.872431497126,1675.11108995052,-13.80339462074514,6.085182907824757,-0.0021318403979047208,0.001089694861720927,-0.21318403979047207,0.1089694861720927
Svalbard and Jan Mayen,2005,2006,6461.069036876381,1675.1221427484745,-9.303333767132411,6.088282675861296,-0.0014399062622661792,0.0010135575935189235,-0.14399062622661793,0.10135575935189235
Svalbard and Jan Mayen,2006,2007,6451.7657031092485,1675.1332067367603,-4.636312178454609,6.065740312949929,-0.0007186113680818055,0.0009585024520333117,-0.07186113680818054,0.09585024520333117
Svalbard and Jan Mayen,2007,2008,6447.129390930794,1675.1441888738193,-4.167827196014192,6.03418694957874,-0.0006464624708598362,0.0009509021409728199,-0.06464624708598363,0.095090214097282
Svalbard and Jan Mayen,2008,2009,6442.96156373478,1675.1550569812541,8.898909088510552,6.130919812299276,0.0013811830166114071,0.0010170736087297184,0.13811830166114072,0.10170736087297184
Svalbard and Jan Mayen,2009,2010,6451.86047282329,1675.1662762566627,-7.622036302257484,6.094954749331444,-0.0011813702937878527,0.000993231123285466,-0.11813702937878527,0.09932311232854661
Svalbard and Jan Mayen,2010,2011,6444.238436521033,1675.1773642158046,-0.3143960034536954,7.094889280341375,-4.8787146309164856e-05,0.0011010393312234769,-0.004878714630916486,0.11010393312234769
Svalbard and Jan Mayen,2011,2012,6443.924040517579,1675.1923886631382,-16.06662024252455,6.1302030159850505,-0.002493297584127648,0.0011511402906170208,-0.2493297584127648,0.11511402906170208
Svalbard and Jan Mayen,2012,2013,6427.857420275054,1675.2036050653448,-3.3211945074716787,5.868641311831714,-0.000516687644158971,0.0009228779316766216,-0.0516687644158971,0.09228779316766215
Svalbard and Jan Mayen,2013,2014,6424.536225767582,1675.213884665112,-28.17079520779257,6.396883247663932,-0.004384876077872347,0.0015161460973595214,-0.43848760778723467,0.15161460973595214
Svalbard and Jan Mayen,2014,2015,6396.36543055979,1675.226098020819,-11.484639850071742,6.178035926857084,-0.0017954946406285362,0.0010742573245017054,-0.17954946406285363,0.10742573245017054
Svalbard and Jan Mayen,2015,2016,6384.880790709719,1675.237489915377,-12.732022496611268,5.976228809156995,-0.001994089304711361,0.001072300829543622,-0.1994089304711361,0.10723008295436219
Svalbard and Jan Mayen,2016,2017,6372.148768213107,1675.2481496568657,-26.151076923306224,6.115742545145028,-0.004103965220297198,0.0014440399774456332,-0.4103965220297198,0.1444039977445633
Svalbard and Jan Mayen,2017,2018,6345.997691289801,1675.2593128335777,-17.7612648718528,5.987427632022826,-0.0027988136359127615,0.0011983675796133518,-0.27988136359127613,0.11983675796133518
Svalbard and Jan Mayen,2018,2019,6328.236426417948,1675.270012423454,-18.7418685432444,6.226761519791363,-0.002961625843339911,0.0012581290086432168,-0.2961625843339911,0.12581290086432168
Svalbard and Jan Mayen,2019,2020,6309.494557874704,1675.2815844162749,-19.3136979603446,6.26384483144987,-0.0030610531133971287,0.0012830301767125538,-0.30610531133971286,0.12830301767125538
Svalbard and Jan Mayen,2020,2021,6290.180859914359,1675.2932945715436,-39.71242876629833,7.367721383032264,-0.006313400147104676,0.002049224741798857,-0.6313400147104676,0.20492247417988568
Svalbard and Jan Mayen,2021,2022,6250.4684311480605,1675.3094956320024,-7.953819778136595,7.091334393209247,-0.0012725157907366104,0.0011846876148735841,-0.12725157907366105,0.11846876148735841
Svalbard and Jan Mayen,2022,2023,6242.514611369924,1675.3245038434286,-42.11223980325151,8.2780330820747,-0.006746037842915029,0.002244153381024489,-0.6746037842915029,0.2244153381024489
Svalbard and Jan Mayen,2023,2024,6200.402371566673,1675.3449552286056,-24.48600796123645,11.62016898695594,-0.003949099831572624,0.002156578639687095,-0.39490998315726245,0.2156578639687095
Scandinavia,2000,2001,275.0,72.0,0.8445266836084478,0.923866344543825,0.0030710061222125377,0.0034543918321000107,0.3071006122212538,0.34543918321000106
Scandinavia,2001,2002,275.8445266836084,72.00592704092199,-2.1991190686074744,0.5545600353244062,-0.00797231358927722,0.0028935486279256513,-0.7972313589277221,0.2893548627925651
Scandinavia,2002,2003,273.6454076150009,72.0080625059122,-4.026071661226791,0.6161477892966664,-0.014712732423747373,0.004478708359378475,-1.4712732423747372,0.44787083593784754
Scandinavia,2003,2004,269.6193359537741,72.01069853815899,-4.215089346015239,0.599647084746878,-0.015633483151734753,0.004730820234447665,-1.5633483151734753,0.47308202344476646
Scandinavia,2004,2005,265.40424660775886,72.01319518379849,-0.6708575916169709,0.6414623711386273,-0.0025276822062626292,0.0025123525272124246,-0.2527682206262629,0.2512352527212425
Scandinavia,2005,2006,264.73338901614187,72.01605206169972,-1.028301421986082,0.5977995076624393,-0.003884290628423082,0.002493113867710648,-0.3884290628423082,0.2493113867710648
Scandinavia,2006,2007,263.70508759415577,72.01853316199106,-5.233164247312704,0.6179085420780166,-0.019844760277687876,0.005904502596809531,-1.9844760277687876,0.5904502596809531
Scandinavia,2007,2008,258.4719233468431,72.0211838959287,0.2174491141998074,0.6653668679534063,0.0008412871749633431,0.0025848840707178612,0.08412871749633431,0.2584884070717861
Scandinavia,2008,2009,258.68937246104286,72.0242573223782,0.2234919590341321,0.6348393161658972,0.0008639394688229363,0.0024658204282160157,0.08639394688229363,0.24658204282160157
Scandinavia,2009,2010,258.91286442007697,72.02705508208358,-1.850892814863128,0.5767912450269116,-0.007148709350571781,0.002986263962056105,-0.7148709350571781,0.29862639620561054
Scandinavia,2010,2011,257.06197160521384,72.02936451155071,-2.7932180431987925,0.5553297789362552,-0.010865932544423616,0.003733206184558058,-1.0865932544423615,0.3733206184558058
Scandinavia,2011,2012,254.26875356201504,72.03150521196412,-3.1497490108565325,0.6042335330282362,-0.012387479651872845,0.004238137150674869,-1.2387479651872846,0.4238137150674869
Scandinavia,2012,2013,251.1190045511585,72.03403946235176,1.616198486336387,0.5930602138415199,0.0064359863532635645,0.0029976414188500463,0.6435986353263564,0.2997641418850046
Scandinavia,2013,2014,252.7352030374949,72.03648076968288,-3.2996106704306336,0.6122441452849038,-0.013055603773333924,0.004440241915007404,-1.3055603773333924,0.4440241915007404
Scandinavia,2014,2015,249.43559236706426,72.03908248009776,-2.818199598557766,0.6439089028393591,-0.011298305794349355,0.004160699164701065,-1.1298305794349355,0.4160699164701065
Scandinavia,2015,2016,246.6173927685065,72.04196015690775,1.7778450224721014,0.6138097811187486,0.007208919867792615,0.0032602755680059274,0.7208919867792615,0.32602755680059275
Scandinavia,2016,2017,248.3952377909786,72.04457499143763,-1.1893070315883585,0.5968325053068001,-0.004787962290119044,0.0027751962729111903,-0.4787962290119044,0.277519627291119
Scandinavia,2017,2018,247.20593075939024,72.04704709241226,-0.0301437619599587,0.5534288605776797,-0.00012193785912562971,0.002239018231359628,-0.012193785912562972,0.22390182313596277
Scandinavia,2018,2019,247.1757869974303,72.04917264091233,-4.212927232509297,0.5456267605424232,-0.017044255360469815,0.005436547840635878,-1.7044255360469815,0.5436547840635878
Scandinavia,2019,2020,242.962859764921,72.05123862087181,-1.4351922971850946,0.6018051979337271,-0.00590704397607814,0.0030337881362875615,-0.590704397607814,0.3033788136287561
Scandinavia,2020,2021,241.5276674677359,72.05375185441817,0.4944919959301292,0.7062267943630811,0.0020473513494936773,0.002987109136296227,0.20473513494936774,0.2987109136296227
Scandinavia,2021,2022,242.02215946366604,72.05721277279011,-2.4255083424878463,0.6364868968277927,-0.010021844065282707,0.003977347234563118,-1.0021844065282706,0.3977347234563118
Scandinavia,2022,2023,239.59665112117818,72.06002378679166,-1.4723308948231677,0.873194474676976,-0.006145039540133317,0.0040862677563564724,-0.6145039540133317,0.40862677563564725
Scandinavia,2023,2024,238.12432022635502,72.06531410285801,-3.1568268459350413,0.8714005955469484,-0.013257053470784675,0.0054303085429374745,-1.3257053470784674,0.5430308542937474
Russian Arctic,2000,2001,11934.0,3095.0,8.519843072055021,16.83852313593046,0.0007139134466277042,0.0014230664065759823,0.07139134466277042,0.14230664065759824
Russian Arctic,2001,2002,11942.519843072056,3095.0458051313876,-10.13503584712864,14.884953959372003,-0.0008486513717628905,0.0012656395194757465,-0.08486513717628905,0.12656395194757467
Russian Arctic,2002,2003,11932.384807224927,3095.0815979091362,-7.559339588150589,14.936792206722348,-0.0006335145664740457,0.001262525490917898,-0.06335145664740457,0.1262525490917898
Russian Arctic,2003,2004,11924.825467636776,3095.1176400061436,-8.908960921205653,10.754602498668811,-0.000747093611171418,0.0009224773972694267,-0.0747093611171418,0.09224773972694267
Russian Arctic,2004,2005,11915.91650671557,3095.136324453594,-25.41459065221258,9.031469650025716,-0.0021328271843705374,0.0009388164655384618,-0.21328271843705374,0.09388164655384618
Russian Arctic,2005,2006,11890.501916063358,3095.1495011382153,-14.261778926584304,9.041293367543714,-0.001199426149313133,0.0008219827596505408,-0.11994261493131331,0.08219827596505408
Russian Arctic,2006,2007,11876.240137136774,3095.162706447256,-5.90635950470559,8.928674158972823,-0.0004973257054845597,0.0007629005946794866,-0.04973257054845597,0.07629005946794866
Russian Arctic,2007,2008,11870.333777632068,3095.175584777726,-16.05897200870474,8.71637492039037,-0.0013528660869642566,0.0008146370267910084,-0.13528660869642567,0.08146370267910084
Russian Arctic,2008,2009,11854.274805623363,3095.1878579168488,2.617551605043185,8.804955433054952,0.00022081077484398167,0.0007450005053974679,0.02208107748439817,0.07450005053974679
Russian Arctic,2009,2010,11856.892357228406,3095.200381725886,3.355955051219893,8.983269267720505,0.00028303833332635236,0.0007612353385965332,0.028303833332635236,0.07612353385965331
Russian Arctic,2010,2011,11860.248312279626,3095.2134178700517,1.8542126867048536,10.862218761176116,0.00015633843726400537,0.0009167592261050734,0.015633843726400535,0.09167592261050735
Russian Arctic,2011,2012,11862.10252496633,3095.2324775304396,-28.4607306217242,8.85990229576888,-0.0023992989912051854,0.0009745886781533295,-0.23992989912051854,0.09745886781533294
Russian Arctic,2012,2013,11833.641794344607,3095.245157952422,-8.370259542081753,8.583246633777788,-0.0007073274388009588,0.0007485496882483036,-0.07073274388009587,0.07485496882483035
Russian Arctic,2013,2014,11825.271534802525,3095.2570587837595,-24.013597848216985,8.93582131366647,-0.0020307016018654154,0.0009238740126079289,-0.20307016018654153,0.0923874012607929
Russian Arctic,2014,2015,11801.257936954307,3095.269957346732,1.6598696379314568,8.698154515198176,0.00014065192429476203,0.000737975803000051,0.014065192429476204,0.07379758030000509
Russian Arctic,2015,2016,11802.917806592239,3095.2821788562687,-19.01366050987852,8.974493519796871,-0.0016109288246723952,0.0008698417011774647,-0.16109288246723952,0.08698417011774648
Russian Arctic,2016,2017,11783.904146082361,3095.295189199109,-38.72567230076549,9.224829587638965,-0.003286319357378692,0.0011653241044347052,-0.3286319357378692,0.11653241044347051
Russian Arctic,2017,2018,11745.178473781596,3095.308935431174,-9.23312758170906,8.55164055408476,-0.0007861206709050772,0.0007569989346341252,-0.07861206709050772,0.07569989346341252
Russian Arctic,2018,2019,11735.945346199887,3095.3207485358016,-19.85869850503244,8.902138807527425,-0.0016921260213147388,0.0008800879080511285,-0.16921260213147388,0.08800879080511285
Russian Arctic,2019,2020,11716.086647694854,3095.333549779665,-27.58499190115624,9.0339738741464,-0.0023544544121806748,0.0009906986447944552,-0.23544544121806749,0.09906986447944552
Russian Arctic,2020,2021,11688.501655793698,3095.346732932442,-60.4847308697026,10.989710164137534,-0.005174720648623242,0.0016619010229507202,-0.5174720648623242,0.16619010229507203
Russian Arctic,2021,2022,11628.016924923995,3095.3662417886894,-4.299174110625859,10.867987304658904,-0.00036972547755850126,0.0009398057920883975,-0.03697254775585013,0.09398057920883975
Russian Arctic,2022,2023,11623.71775081337,3095.38532075622,-40.067190725521854,12.697161647787336,-0.0034470202722118016,0.0014268279759538376,-0.34470202722118015,0.14268279759538377
Russian Arctic,2023,2024,11583.650560087848,3095.411362301786,-34.07823465673737,18.704402660586183,-0.002941925300660911,0.0017959298795676027,-0.2941925300660911,0.17959298795676026
